station_id,stationname,date,daytype,rides
40590,Damen/Milwaukee,05/21/2015,WEEKDAY,5806
40590,Damen/Milwaukee,05/22/2015,WEEKDAY,7367
40590,Damen/Milwaukee,05/23/2015,SATURDAY,5198
40590,Damen/Milwaukee,05/24/2015,SUNDAY/HOLIDAY,4124
40590,Damen/Milwaukee,05/25/2015,SUNDAY/HOLIDAY,3380
40590,Damen/Milwaukee,05/26/2015,WEEKDAY,6292
40590,Damen/Milwaukee,05/27/2015,WEEKDAY,6495
40590,Damen/Milwaukee,05/28/2015,WEEKDAY,7062
40590,Damen/Milwaukee,05/29/2015,WEEKDAY,7668
40590,Damen/Milwaukee,05/30/2015,SATURDAY,4827
40590,Damen/Milwaukee,05/31/2015,SUNDAY/HOLIDAY,4146
40600,Kostner,05/01/2015,WEEKDAY,616
40600,Kostner,05/02/2015,SATURDAY,349
40600,Kostner,05/03/2015,SUNDAY/HOLIDAY,264
40600,Kostner,05/04/2015,WEEKDAY,589
40600,Kostner,05/05/2015,WEEKDAY,572
40600,Kostner,05/06/2015,WEEKDAY,631
40600,Kostner,05/07/2015,WEEKDAY,623
40600,Kostner,05/08/2015,WEEKDAY,627
40600,Kostner,05/09/2015,SATURDAY,325
40600,Kostner,05/10/2015,SUNDAY/HOLIDAY,189
40600,Kostner,05/11/2015,WEEKDAY,547
40600,Kostner,05/12/2015,WEEKDAY,524
40600,Kostner,05/13/2015,WEEKDAY,581
40600,Kostner,05/14/2015,WEEKDAY,586
40600,Kostner,05/15/2015,WEEKDAY,606
40600,Kostner,05/16/2015,SATURDAY,339
40600,Kostner,05/17/2015,SUNDAY/HOLIDAY,235
40600,Kostner,05/18/2015,WEEKDAY,604
40600,Kostner,05/19/2015,WEEKDAY,575
40600,Kostner,05/20/2015,WEEKDAY,568
40600,Kostner,05/21/2015,WEEKDAY,593
40600,Kostner,05/22/2015,WEEKDAY,567
40600,Kostner,05/23/2015,SATURDAY,364
40600,Kostner,05/24/2015,SUNDAY/HOLIDAY,232
40600,Kostner,05/25/2015,SUNDAY/HOLIDAY,269
40600,Kostner,05/26/2015,WEEKDAY,585
40600,Kostner,05/27/2015,WEEKDAY,647
40600,Kostner,05/28/2015,WEEKDAY,613
40600,Kostner,05/29/2015,WEEKDAY,609
40600,Kostner,05/30/2015,SATURDAY,265
40600,Kostner,05/31/2015,SUNDAY/HOLIDAY,220
40610,Ridgeland,05/01/2015,WEEKDAY,1360
40610,Ridgeland,05/02/2015,SATURDAY,649
40610,Ridgeland,05/03/2015,SUNDAY/HOLIDAY,368
40610,Ridgeland,05/04/2015,WEEKDAY,1314
40610,Ridgeland,05/05/2015,WEEKDAY,1314
40610,Ridgeland,05/06/2015,WEEKDAY,1335
40610,Ridgeland,05/07/2015,WEEKDAY,1484
40610,Ridgeland,05/08/2015,WEEKDAY,1252
40610,Ridgeland,05/09/2015,SATURDAY,538
40610,Ridgeland,05/10/2015,SUNDAY/HOLIDAY,297
40610,Ridgeland,05/11/2015,WEEKDAY,1277
40610,Ridgeland,05/12/2015,WEEKDAY,1333
40610,Ridgeland,05/13/2015,WEEKDAY,1307
40610,Ridgeland,05/14/2015,WEEKDAY,1333
40610,Ridgeland,05/15/2015,WEEKDAY,1350
40610,Ridgeland,05/16/2015,SATURDAY,548
40610,Ridgeland,05/17/2015,SUNDAY/HOLIDAY,357
40610,Ridgeland,05/18/2015,WEEKDAY,1356
40610,Ridgeland,05/19/2015,WEEKDAY,1341
40610,Ridgeland,05/20/2015,WEEKDAY,1394
40610,Ridgeland,05/21/2015,WEEKDAY,1363
40610,Ridgeland,05/22/2015,WEEKDAY,1341
40610,Ridgeland,05/23/2015,SATURDAY,604
40610,Ridgeland,05/24/2015,SUNDAY/HOLIDAY,387
40610,Ridgeland,05/25/2015,SUNDAY/HOLIDAY,357
40610,Ridgeland,05/26/2015,WEEKDAY,1270
40610,Ridgeland,05/27/2015,WEEKDAY,1351
40610,Ridgeland,05/28/2015,WEEKDAY,1428
40610,Ridgeland,05/29/2015,WEEKDAY,1447
40610,Ridgeland,05/30/2015,SATURDAY,507
40610,Ridgeland,05/31/2015,SUNDAY/HOLIDAY,372
40630,Clark/Division,05/01/2015,WEEKDAY,8267
40630,Clark/Division,05/02/2015,SATURDAY,7478
40630,Clark/Division,05/03/2015,SUNDAY/HOLIDAY,5221
40630,Clark/Division,05/04/2015,WEEKDAY,7059
40630,Clark/Division,05/05/2015,WEEKDAY,7547
40630,Clark/Division,05/06/2015,WEEKDAY,7563
40630,Clark/Division,05/07/2015,WEEKDAY,7944
40630,Clark/Division,05/08/2015,WEEKDAY,7863
40630,Clark/Division,05/09/2015,SATURDAY,6466
40630,Clark/Division,05/10/2015,SUNDAY/HOLIDAY,4564
40630,Clark/Division,05/11/2015,WEEKDAY,7340
40630,Clark/Division,05/12/2015,WEEKDAY,7547
40630,Clark/Division,05/13/2015,WEEKDAY,7618
40630,Clark/Division,05/14/2015,WEEKDAY,7881
40630,Clark/Division,05/15/2015,WEEKDAY,8254
40630,Clark/Division,05/16/2015,SATURDAY,7397
40630,Clark/Division,05/17/2015,SUNDAY/HOLIDAY,5347
40630,Clark/Division,05/18/2015,WEEKDAY,7473
40630,Clark/Division,05/19/2015,WEEKDAY,7500
40630,Clark/Division,05/20/2015,WEEKDAY,7323
40630,Clark/Division,05/21/2015,WEEKDAY,7850
40630,Clark/Division,05/22/2015,WEEKDAY,7668
40630,Clark/Division,05/23/2015,SATURDAY,6696
40630,Clark/Division,05/24/2015,SUNDAY/HOLIDAY,5056
40630,Clark/Division,05/25/2015,SUNDAY/HOLIDAY,4648
40630,Clark/Division,05/26/2015,WEEKDAY,7194
40630,Clark/Division,05/27/2015,WEEKDAY,8126
40630,Clark/Division,05/28/2015,WEEKDAY,8270
40630,Clark/Division,05/29/2015,WEEKDAY,8569
40630,Clark/Division,05/30/2015,SATURDAY,6082
40630,Clark/Division,05/31/2015,SUNDAY/HOLIDAY,4958
40640,Madison/Wabash,05/01/2015,WEEKDAY,0
40640,Madison/Wabash,05/02/2015,SATURDAY,0
40640,Madison/Wabash,05/03/2015,SUNDAY/HOLIDAY,0
40640,Madison/Wabash,05/04/2015,WEEKDAY,0
40640,Madison/Wabash,05/05/2015,WEEKDAY,0
40640,Madison/Wabash,05/06/2015,WEEKDAY,0
40640,Madison/Wabash,05/07/2015,WEEKDAY,0
40640,Madison/Wabash,05/08/2015,WEEKDAY,0
40640,Madison/Wabash,05/09/2015,SATURDAY,0
40640,Madison/Wabash,05/10/2015,SUNDAY/HOLIDAY,0
40640,Madison/Wabash,05/11/2015,WEEKDAY,0
40640,Madison/Wabash,05/12/2015,WEEKDAY,0
40640,Madison/Wabash,05/13/2015,WEEKDAY,0
40640,Madison/Wabash,05/14/2015,WEEKDAY,0
40640,Madison/Wabash,05/15/2015,WEEKDAY,0
40640,Madison/Wabash,05/16/2015,SATURDAY,0
40640,Madison/Wabash,05/17/2015,SUNDAY/HOLIDAY,0
40640,Madison/Wabash,05/18/2015,WEEKDAY,0
40640,Madison/Wabash,05/19/2015,WEEKDAY,0
40640,Madison/Wabash,05/20/2015,WEEKDAY,0
40640,Madison/Wabash,05/21/2015,WEEKDAY,0
40640,Madison/Wabash,05/22/2015,WEEKDAY,0
40640,Madison/Wabash,05/23/2015,SATURDAY,0
40640,Madison/Wabash,05/24/2015,SUNDAY/HOLIDAY,0
40640,Madison/Wabash,05/25/2015,SUNDAY/HOLIDAY,0
40640,Madison/Wabash,05/26/2015,WEEKDAY,0
40640,Madison/Wabash,05/27/2015,WEEKDAY,0
40640,Madison/Wabash,05/28/2015,WEEKDAY,0
40640,Madison/Wabash,05/29/2015,WEEKDAY,0
40640,Madison/Wabash,05/30/2015,SATURDAY,0
40640,Madison/Wabash,05/31/2015,SUNDAY/HOLIDAY,0
40650,North/Clybourn,05/01/2015,WEEKDAY,7201
40650,North/Clybourn,05/02/2015,SATURDAY,7916
40650,North/Clybourn,05/03/2015,SUNDAY/HOLIDAY,4955
40650,North/Clybourn,05/04/2015,WEEKDAY,6153
40650,North/Clybourn,05/05/2015,WEEKDAY,6357
40650,North/Clybourn,05/06/2015,WEEKDAY,6522
40650,North/Clybourn,05/07/2015,WEEKDAY,6635
40650,North/Clybourn,05/08/2015,WEEKDAY,6635
40650,North/Clybourn,05/09/2015,SATURDAY,5763
40650,North/Clybourn,05/10/2015,SUNDAY/HOLIDAY,3957
40650,North/Clybourn,05/11/2015,WEEKDAY,6172
40650,North/Clybourn,05/12/2015,WEEKDAY,6343
40650,North/Clybourn,05/13/2015,WEEKDAY,6452
40650,North/Clybourn,05/14/2015,WEEKDAY,6498
40650,North/Clybourn,05/15/2015,WEEKDAY,6871
40650,North/Clybourn,05/16/2015,SATURDAY,6238
40650,North/Clybourn,05/17/2015,SUNDAY/HOLIDAY,4626
40650,North/Clybourn,05/18/2015,WEEKDAY,6155
40650,North/Clybourn,05/19/2015,WEEKDAY,6374
40650,North/Clybourn,05/20/2015,WEEKDAY,6490
40650,North/Clybourn,05/21/2015,WEEKDAY,6588
40650,North/Clybourn,05/22/2015,WEEKDAY,6472
40650,North/Clybourn,05/23/2015,SATURDAY,5083
40650,North/Clybourn,05/24/2015,SUNDAY/HOLIDAY,3978
40650,North/Clybourn,05/25/2015,SUNDAY/HOLIDAY,3480
40650,North/Clybourn,05/26/2015,WEEKDAY,5945
40650,North/Clybourn,05/27/2015,WEEKDAY,6591
40650,North/Clybourn,05/28/2015,WEEKDAY,6483
40650,North/Clybourn,05/29/2015,WEEKDAY,6699
40650,North/Clybourn,05/30/2015,SATURDAY,5175
40650,North/Clybourn,05/31/2015,SUNDAY/HOLIDAY,4329
40660,Armitage,05/01/2015,WEEKDAY,4361
40660,Armitage,05/02/2015,SATURDAY,73
40660,Armitage,05/03/2015,SUNDAY/HOLIDAY,83
40660,Armitage,05/04/2015,WEEKDAY,4264
40660,Armitage,05/05/2015,WEEKDAY,4471
40660,Armitage,05/06/2015,WEEKDAY,4549
40660,Armitage,05/07/2015,WEEKDAY,4719
40660,Armitage,05/08/2015,WEEKDAY,4117
40660,Armitage,05/09/2015,SATURDAY,44
40660,Armitage,05/10/2015,SUNDAY/HOLIDAY,57
40660,Armitage,05/11/2015,WEEKDAY,4234
40660,Armitage,05/12/2015,WEEKDAY,4515
40660,Armitage,05/13/2015,WEEKDAY,4649
40660,Armitage,05/14/2015,WEEKDAY,4724
40660,Armitage,05/15/2015,WEEKDAY,4302
40660,Armitage,05/16/2015,SATURDAY,49
40660,Armitage,05/17/2015,SUNDAY/HOLIDAY,43
40660,Armitage,05/18/2015,WEEKDAY,4376
40660,Armitage,05/19/2015,WEEKDAY,4460
40660,Armitage,05/20/2015,WEEKDAY,4540
40660,Armitage,05/21/2015,WEEKDAY,4640
40660,Armitage,05/22/2015,WEEKDAY,4314
40660,Armitage,05/23/2015,SATURDAY,2429
40660,Armitage,05/24/2015,SUNDAY/HOLIDAY,1613
40660,Armitage,05/25/2015,SUNDAY/HOLIDAY,1366
40660,Armitage,05/26/2015,WEEKDAY,4422
40660,Armitage,05/27/2015,WEEKDAY,4871
40660,Armitage,05/28/2015,WEEKDAY,4772
40660,Armitage,05/29/2015,WEEKDAY,4174
40660,Armitage,05/30/2015,SATURDAY,41
40660,Armitage,05/31/2015,SUNDAY/HOLIDAY,56
40670,Western/Milwaukee,05/01/2015,WEEKDAY,5625
40670,Western/Milwaukee,05/02/2015,SATURDAY,3070
40670,Western/Milwaukee,05/03/2015,SUNDAY/HOLIDAY,2042
40670,Western/Milwaukee,05/04/2015,WEEKDAY,5276
40670,Western/Milwaukee,05/05/2015,WEEKDAY,5561
40670,Western/Milwaukee,05/06/2015,WEEKDAY,5562
40670,Western/Milwaukee,05/07/2015,WEEKDAY,5883
40670,Western/Milwaukee,05/08/2015,WEEKDAY,5827
40670,Western/Milwaukee,05/09/2015,SATURDAY,2884
40670,Western/Milwaukee,05/10/2015,SUNDAY/HOLIDAY,1892
40670,Western/Milwaukee,05/11/2015,WEEKDAY,5406
40670,Western/Milwaukee,05/12/2015,WEEKDAY,5474
40670,Western/Milwaukee,05/13/2015,WEEKDAY,5679
40670,Western/Milwaukee,05/14/2015,WEEKDAY,5566
40670,Western/Milwaukee,05/15/2015,WEEKDAY,5937
40670,Western/Milwaukee,05/16/2015,SATURDAY,3103
40670,Western/Milwaukee,05/17/2015,SUNDAY/HOLIDAY,2272
40670,Western/Milwaukee,05/18/2015,WEEKDAY,5638
40670,Western/Milwaukee,05/19/2015,WEEKDAY,5515
40670,Western/Milwaukee,05/20/2015,WEEKDAY,5478
40670,Western/Milwaukee,05/21/2015,WEEKDAY,5528
40670,Western/Milwaukee,05/22/2015,WEEKDAY,5527
40670,Western/Milwaukee,05/23/2015,SATURDAY,2988
40670,Western/Milwaukee,05/24/2015,SUNDAY/HOLIDAY,2076
40670,Western/Milwaukee,05/25/2015,SUNDAY/HOLIDAY,1988
40670,Western/Milwaukee,05/26/2015,WEEKDAY,5198
40670,Western/Milwaukee,05/27/2015,WEEKDAY,5473
40670,Western/Milwaukee,05/28/2015,WEEKDAY,5491
40670,Western/Milwaukee,05/29/2015,WEEKDAY,5829
40670,Western/Milwaukee,05/30/2015,SATURDAY,2568
40670,Western/Milwaukee,05/31/2015,SUNDAY/HOLIDAY,2106
40680,Adams/Wabash,05/01/2015,WEEKDAY,11935
40680,Adams/Wabash,05/02/2015,SATURDAY,6804
40680,Adams/Wabash,05/03/2015,SUNDAY/HOLIDAY,3011
40680,Adams/Wabash,05/04/2015,WEEKDAY,10004
40680,Adams/Wabash,05/05/2015,WEEKDAY,9920
40680,Adams/Wabash,05/06/2015,WEEKDAY,10273
40680,Adams/Wabash,05/07/2015,WEEKDAY,10915
40680,Adams/Wabash,05/08/2015,WEEKDAY,9667
40680,Adams/Wabash,05/09/2015,SATURDAY,3949
40680,Adams/Wabash,05/10/2015,SUNDAY/HOLIDAY,2532
40680,Adams/Wabash,05/11/2015,WEEKDAY,9278
40680,Adams/Wabash,05/12/2015,WEEKDAY,9711
40680,Adams/Wabash,05/13/2015,WEEKDAY,10194
40680,Adams/Wabash,05/14/2015,WEEKDAY,10384
40680,Adams/Wabash,05/15/2015,WEEKDAY,9493
40680,Adams/Wabash,05/16/2015,SATURDAY,3862
40680,Adams/Wabash,05/17/2015,SUNDAY/HOLIDAY,2822
40680,Adams/Wabash,05/18/2015,WEEKDAY,9820
40680,Adams/Wabash,05/19/2015,WEEKDAY,9590
40680,Adams/Wabash,05/20/2015,WEEKDAY,9635
40680,Adams/Wabash,05/21/2015,WEEKDAY,10793
40680,Adams/Wabash,05/22/2015,WEEKDAY,9489
40680,Adams/Wabash,05/23/2015,SATURDAY,5522
40680,Adams/Wabash,05/24/2015,SUNDAY/HOLIDAY,3310
40680,Adams/Wabash,05/25/2015,SUNDAY/HOLIDAY,3388
40680,Adams/Wabash,05/26/2015,WEEKDAY,9171
40680,Adams/Wabash,05/27/2015,WEEKDAY,9931
40680,Adams/Wabash,05/28/2015,WEEKDAY,10425
40680,Adams/Wabash,05/29/2015,WEEKDAY,9206
40680,Adams/Wabash,05/30/2015,SATURDAY,3213
40680,Adams/Wabash,05/31/2015,SUNDAY/HOLIDAY,2607
40690,Dempster,05/01/2015,WEEKDAY,990
40690,Dempster,05/02/2015,SATURDAY,806
40690,Dempster,05/03/2015,SUNDAY/HOLIDAY,560
40690,Dempster,05/04/2015,WEEKDAY,790
40690,Dempster,05/05/2015,WEEKDAY,809
40690,Dempster,05/06/2015,WEEKDAY,865
40690,Dempster,05/07/2015,WEEKDAY,977
40690,Dempster,05/08/2015,WEEKDAY,964
40690,Dempster,05/09/2015,SATURDAY,698
40690,Dempster,05/10/2015,SUNDAY/HOLIDAY,513
40690,Dempster,05/11/2015,WEEKDAY,887
40690,Dempster,05/12/2015,WEEKDAY,861
40690,Dempster,05/13/2015,WEEKDAY,873
40690,Dempster,05/14/2015,WEEKDAY,939
40690,Dempster,05/15/2015,WEEKDAY,931
40690,Dempster,05/16/2015,SATURDAY,826
40690,Dempster,05/17/2015,SUNDAY/HOLIDAY,614
40690,Dempster,05/18/2015,WEEKDAY,906
40690,Dempster,05/19/2015,WEEKDAY,921
40690,Dempster,05/20/2015,WEEKDAY,865
40690,Dempster,05/21/2015,WEEKDAY,921
40690,Dempster,05/22/2015,WEEKDAY,958
40690,Dempster,05/23/2015,SATURDAY,711
40690,Dempster,05/24/2015,SUNDAY/HOLIDAY,600
40690,Dempster,05/25/2015,SUNDAY/HOLIDAY,557
40690,Dempster,05/26/2015,WEEKDAY,871
40690,Dempster,05/27/2015,WEEKDAY,920
40690,Dempster,05/28/2015,WEEKDAY,920
40690,Dempster,05/29/2015,WEEKDAY,1091
40690,Dempster,05/30/2015,SATURDAY,775
40690,Dempster,05/31/2015,SUNDAY/HOLIDAY,678
40700,Laramie,05/01/2015,WEEKDAY,1591
40700,Laramie,05/02/2015,SATURDAY,1124
40700,Laramie,05/03/2015,SUNDAY/HOLIDAY,829
40700,Laramie,05/04/2015,WEEKDAY,1441
40700,Laramie,05/05/2015,WEEKDAY,1371
40700,Laramie,05/06/2015,WEEKDAY,1479
40700,Laramie,05/07/2015,WEEKDAY,1515
40700,Laramie,05/08/2015,WEEKDAY,1415
40700,Laramie,05/09/2015,SATURDAY,963
40700,Laramie,05/10/2015,SUNDAY/HOLIDAY,709
40700,Laramie,05/11/2015,WEEKDAY,1371
40700,Laramie,05/12/2015,WEEKDAY,1393
40700,Laramie,05/13/2015,WEEKDAY,1468
40700,Laramie,05/14/2015,WEEKDAY,1458
40700,Laramie,05/15/2015,WEEKDAY,1467
40700,Laramie,05/16/2015,SATURDAY,1043
40700,Laramie,05/17/2015,SUNDAY/HOLIDAY,774
40700,Laramie,05/18/2015,WEEKDAY,1483
40700,Laramie,05/19/2015,WEEKDAY,1415
40700,Laramie,05/20/2015,WEEKDAY,1499
40700,Laramie,05/21/2015,WEEKDAY,1433
40700,Laramie,05/22/2015,WEEKDAY,1554
40700,Laramie,05/23/2015,SATURDAY,1023
40700,Laramie,05/24/2015,SUNDAY/HOLIDAY,798
40700,Laramie,05/25/2015,SUNDAY/HOLIDAY,756
40700,Laramie,05/26/2015,WEEKDAY,1408
40700,Laramie,05/27/2015,WEEKDAY,1543
40700,Laramie,05/28/2015,WEEKDAY,1561
40700,Laramie,05/29/2015,WEEKDAY,1475
40700,Laramie,05/30/2015,SATURDAY,890
40700,Laramie,05/31/2015,SUNDAY/HOLIDAY,690
40710,Chicago/Franklin,05/01/2015,WEEKDAY,6649
40710,Chicago/Franklin,05/02/2015,SATURDAY,121
40710,Chicago/Franklin,05/03/2015,SUNDAY/HOLIDAY,123
40710,Chicago/Franklin,05/04/2015,WEEKDAY,6983
40710,Chicago/Franklin,05/05/2015,WEEKDAY,7333
40710,Chicago/Franklin,05/06/2015,WEEKDAY,7401
40710,Chicago/Franklin,05/07/2015,WEEKDAY,7126
40710,Chicago/Franklin,05/08/2015,WEEKDAY,6421
40710,Chicago/Franklin,05/09/2015,SATURDAY,103
40710,Chicago/Franklin,05/10/2015,SUNDAY/HOLIDAY,63
40710,Chicago/Franklin,05/11/2015,WEEKDAY,6924
40710,Chicago/Franklin,05/12/2015,WEEKDAY,7434
40710,Chicago/Franklin,05/13/2015,WEEKDAY,7440
40710,Chicago/Franklin,05/14/2015,WEEKDAY,7081
40710,Chicago/Franklin,05/15/2015,WEEKDAY,6049
40710,Chicago/Franklin,05/16/2015,SATURDAY,152
40710,Chicago/Franklin,05/17/2015,SUNDAY/HOLIDAY,46
40710,Chicago/Franklin,05/18/2015,WEEKDAY,6573
40710,Chicago/Franklin,05/19/2015,WEEKDAY,7151
40710,Chicago/Franklin,05/20/2015,WEEKDAY,7115
40710,Chicago/Franklin,05/21/2015,WEEKDAY,7086
40710,Chicago/Franklin,05/22/2015,WEEKDAY,6244
40710,Chicago/Franklin,05/23/2015,SATURDAY,2505
40710,Chicago/Franklin,05/24/2015,SUNDAY/HOLIDAY,1262
40710,Chicago/Franklin,05/25/2015,SUNDAY/HOLIDAY,1398
40710,Chicago/Franklin,05/26/2015,WEEKDAY,6899
40710,Chicago/Franklin,05/27/2015,WEEKDAY,7145
40710,Chicago/Franklin,05/28/2015,WEEKDAY,7201
40710,Chicago/Franklin,05/29/2015,WEEKDAY,6221
40710,Chicago/Franklin,05/30/2015,SATURDAY,149
40710,Chicago/Franklin,05/31/2015,SUNDAY/HOLIDAY,53
40720,East 63rd-Cottage Grove,05/01/2015,WEEKDAY,1461
40720,East 63rd-Cottage Grove,05/02/2015,SATURDAY,986
40720,East 63rd-Cottage Grove,05/03/2015,SUNDAY/HOLIDAY,686
40720,East 63rd-Cottage Grove,05/04/2015,WEEKDAY,1263
40720,East 63rd-Cottage Grove,05/05/2015,WEEKDAY,1233
40720,East 63rd-Cottage Grove,05/06/2015,WEEKDAY,1356
40720,East 63rd-Cottage Grove,05/07/2015,WEEKDAY,1436
40720,East 63rd-Cottage Grove,05/08/2015,WEEKDAY,1367
40720,East 63rd-Cottage Grove,05/09/2015,SATURDAY,885
40720,East 63rd-Cottage Grove,05/10/2015,SUNDAY/HOLIDAY,630
40720,East 63rd-Cottage Grove,05/11/2015,WEEKDAY,1287
40720,East 63rd-Cottage Grove,05/12/2015,WEEKDAY,1281
40720,East 63rd-Cottage Grove,05/13/2015,WEEKDAY,1296
40720,East 63rd-Cottage Grove,05/14/2015,WEEKDAY,1289
40720,East 63rd-Cottage Grove,05/15/2015,WEEKDAY,1417
40720,East 63rd-Cottage Grove,05/16/2015,SATURDAY,917
40720,East 63rd-Cottage Grove,05/17/2015,SUNDAY/HOLIDAY,700
40720,East 63rd-Cottage Grove,05/18/2015,WEEKDAY,1351
40720,East 63rd-Cottage Grove,05/19/2015,WEEKDAY,1297
40720,East 63rd-Cottage Grove,05/20/2015,WEEKDAY,1217
40720,East 63rd-Cottage Grove,05/21/2015,WEEKDAY,1339
40720,East 63rd-Cottage Grove,05/22/2015,WEEKDAY,1425
40720,East 63rd-Cottage Grove,05/23/2015,SATURDAY,939
40720,East 63rd-Cottage Grove,05/24/2015,SUNDAY/HOLIDAY,723
40720,East 63rd-Cottage Grove,05/25/2015,SUNDAY/HOLIDAY,672
40720,East 63rd-Cottage Grove,05/26/2015,WEEKDAY,1307
40720,East 63rd-Cottage Grove,05/27/2015,WEEKDAY,1351
40720,East 63rd-Cottage Grove,05/28/2015,WEEKDAY,1450
40720,East 63rd-Cottage Grove,05/29/2015,WEEKDAY,1369
40720,East 63rd-Cottage Grove,05/30/2015,SATURDAY,797
40720,East 63rd-Cottage Grove,05/31/2015,SUNDAY/HOLIDAY,649
40730,Washington/Wells,05/01/2015,WEEKDAY,7276
40730,Washington/Wells,05/02/2015,SATURDAY,1229
40730,Washington/Wells,05/03/2015,SUNDAY/HOLIDAY,760
40730,Washington/Wells,05/04/2015,WEEKDAY,8070
40730,Washington/Wells,05/05/2015,WEEKDAY,8087
40730,Washington/Wells,05/06/2015,WEEKDAY,7996
40730,Washington/Wells,05/07/2015,WEEKDAY,7738
40730,Washington/Wells,05/08/2015,WEEKDAY,7766
40730,Washington/Wells,05/09/2015,SATURDAY,1049
40730,Washington/Wells,05/10/2015,SUNDAY/HOLIDAY,563
40730,Washington/Wells,05/11/2015,WEEKDAY,8076
40730,Washington/Wells,05/12/2015,WEEKDAY,8066
40730,Washington/Wells,05/13/2015,WEEKDAY,8260
40730,Washington/Wells,05/14/2015,WEEKDAY,8225
40730,Washington/Wells,05/15/2015,WEEKDAY,7310
40730,Washington/Wells,05/16/2015,SATURDAY,1047
40730,Washington/Wells,05/17/2015,SUNDAY/HOLIDAY,657
40730,Washington/Wells,05/18/2015,WEEKDAY,8058
40730,Washington/Wells,05/19/2015,WEEKDAY,8294
40730,Washington/Wells,05/20/2015,WEEKDAY,8822
40730,Washington/Wells,05/21/2015,WEEKDAY,7726
40730,Washington/Wells,05/22/2015,WEEKDAY,6630
40730,Washington/Wells,05/23/2015,SATURDAY,1506
40730,Washington/Wells,05/24/2015,SUNDAY/HOLIDAY,964
40730,Washington/Wells,05/25/2015,SUNDAY/HOLIDAY,860
40730,Washington/Wells,05/26/2015,WEEKDAY,8170
40730,Washington/Wells,05/27/2015,WEEKDAY,8390
40730,Washington/Wells,05/28/2015,WEEKDAY,8103
40730,Washington/Wells,05/29/2015,WEEKDAY,7549
40730,Washington/Wells,05/30/2015,SATURDAY,895
40730,Washington/Wells,05/31/2015,SUNDAY/HOLIDAY,623
40740,Western-Cermak,05/01/2015,WEEKDAY,1415
40740,Western-Cermak,05/02/2015,SATURDAY,892
40740,Western-Cermak,05/03/2015,SUNDAY/HOLIDAY,764
40740,Western-Cermak,05/04/2015,WEEKDAY,1213
40740,Western-Cermak,05/05/2015,WEEKDAY,1250
40740,Western-Cermak,05/06/2015,WEEKDAY,1255
40740,Western-Cermak,05/07/2015,WEEKDAY,1320
40740,Western-Cermak,05/08/2015,WEEKDAY,1352
40740,Western-Cermak,05/09/2015,SATURDAY,797
40740,Western-Cermak,05/10/2015,SUNDAY/HOLIDAY,577
40740,Western-Cermak,05/11/2015,WEEKDAY,1183
40740,Western-Cermak,05/12/2015,WEEKDAY,1263
40740,Western-Cermak,05/13/2015,WEEKDAY,1278
40740,Western-Cermak,05/14/2015,WEEKDAY,1282
40740,Western-Cermak,05/15/2015,WEEKDAY,1351
40740,Western-Cermak,05/16/2015,SATURDAY,802
40740,Western-Cermak,05/17/2015,SUNDAY/HOLIDAY,659
40740,Western-Cermak,05/18/2015,WEEKDAY,1221
40740,Western-Cermak,05/19/2015,WEEKDAY,1256
40740,Western-Cermak,05/20/2015,WEEKDAY,1202
40740,Western-Cermak,05/21/2015,WEEKDAY,1245
40740,Western-Cermak,05/22/2015,WEEKDAY,1295
40740,Western-Cermak,05/23/2015,SATURDAY,921
40740,Western-Cermak,05/24/2015,SUNDAY/HOLIDAY,646
40740,Western-Cermak,05/25/2015,SUNDAY/HOLIDAY,584
40740,Western-Cermak,05/26/2015,WEEKDAY,1166
40740,Western-Cermak,05/27/2015,WEEKDAY,1219
40740,Western-Cermak,05/28/2015,WEEKDAY,1263
40740,Western-Cermak,05/29/2015,WEEKDAY,1304
40740,Western-Cermak,05/30/2015,SATURDAY,730
40740,Western-Cermak,05/31/2015,SUNDAY/HOLIDAY,602
40750,Harlem-O'Hare,05/01/2015,WEEKDAY,3363
40750,Harlem-O'Hare,05/02/2015,SATURDAY,1902
40750,Harlem-O'Hare,05/03/2015,SUNDAY/HOLIDAY,1091
40750,Harlem-O'Hare,05/04/2015,WEEKDAY,3171
40750,Harlem-O'Hare,05/05/2015,WEEKDAY,3176
40750,Harlem-O'Hare,05/06/2015,WEEKDAY,3397
40750,Harlem-O'Hare,05/07/2015,WEEKDAY,3353
40750,Harlem-O'Hare,05/08/2015,WEEKDAY,3202
40750,Harlem-O'Hare,05/09/2015,SATURDAY,1473
40750,Harlem-O'Hare,05/10/2015,SUNDAY/HOLIDAY,948
40750,Harlem-O'Hare,05/11/2015,WEEKDAY,3076
40750,Harlem-O'Hare,05/12/2015,WEEKDAY,3196
40750,Harlem-O'Hare,05/13/2015,WEEKDAY,3246
40750,Harlem-O'Hare,05/14/2015,WEEKDAY,3437
40750,Harlem-O'Hare,05/15/2015,WEEKDAY,3239
40750,Harlem-O'Hare,05/16/2015,SATURDAY,1646
40750,Harlem-O'Hare,05/17/2015,SUNDAY/HOLIDAY,1120
40750,Harlem-O'Hare,05/18/2015,WEEKDAY,3116
40750,Harlem-O'Hare,05/19/2015,WEEKDAY,3302
40750,Harlem-O'Hare,05/20/2015,WEEKDAY,3153
40750,Harlem-O'Hare,05/21/2015,WEEKDAY,3408
40750,Harlem-O'Hare,05/22/2015,WEEKDAY,3179
